# Time-averaged data for fix 3
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13]
200 100
89 8.85 1.00179 147.703 0.951774 75.518 0 0.0740741 0.981364 76.5538 1.10863 1.51945 1.01148 1.48673
90 8.95 0.985562 152.677 0.965082 78.0279 0 0.0740741 0.997411 79.1497 1.02309 1.57271 1.17285 1.54779
91 9.05 0.991718 157.795 0.975823 80.6227 0 0.0740741 1.00358 81.8203 1.1263 1.63265 1.07907 1.60521
92 9.15 0.974606 162.936 0.99378 83.324 0 0.0740741 0.966332 84.4489 1.24902 1.7006 1.1232 1.66632
93 9.25 0.987839 168.261 1.01463 86.1426 0 0.0740741 0.95862 87.1138 1.1259 1.7632 1.0291 1.72354
94 9.35 0.97583 173.637 0.994763 88.966 0 0.0740741 0.985674 89.9136 1.0849 1.82483 1.16625 1.78979
95 9.45 0.977104 179.135 0.981398 91.8115 0 0.0740741 0.996383 92.8046 1.07124 1.887 1.11067 1.85425
96 9.55 0.976458 184.746 0.982868 94.7218 0 0.0740741 0.995741 95.7552 1.06985 1.9504 1.11604 1.92039
97 9.65 0.985772 190.53 0.996584 97.7348 0 0.0740741 0.992613 98.7585 1.02986 2.01272 1.0138 1.98173
98 9.75 0.984699 196.428 0.990744 100.793 1.24526 0.148148 1.00017 101.848 1.07648 2.07922 1.25838 2.05947
99 9.85 0.993833 202.503 1.00855 103.97 0 0.148148 0.99855 104.995 1.1069 2.149 1.10437 2.12909
100 9.95 0.991597 208.689 0.992762 107.161 0 0.148148 0.992361 108.188 1.09013 2.21913 1.12136 2.20124
19800 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0639252 0.00151585 0 0 0 0
10 0.95 0 0 0 0 0 0 29.1267 0.863866 0 0 0 0
11 1.05 0 0 0 0 0 0 3.76279 0.999943 0 0 0 0
12 1.15 0 0 0 0 0 0 0.00132131 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0104058 0.00120657 0 0 0 0 0 1 0 0 0 0
15 1.45 1.90972 0.256495 0 0 0 0 0 1 0 0 0.248104 0.000340741
16 1.55 4.13573 0.888267 0 0 0 0 0.022365 1.00176 0 0 1.98146 0.00346296
17 1.65 0.493939 0.973765 0 0 0 0 0.337219 1.03187 0 0 4.472 0.0114481
18 1.75 0.155822 1.00412 0 0 0 0 0.889339 1.12117 0 0 7.31996 0.0261481
19 1.85 0.31259 1.07214 0 0 0 0 1.23032 1.25923 0 0 10.6026 0.0499407
20 1.95 0.514795 1.1966 0 0 0 0 1.18047 1.40637 0 0 6.3643 0.0658074
21 2.05 0.833847 1.41938 0 0 0 0 1.03749 1.54931 0 0 1.63004 0.0702963
22 2.15 1.12453 1.74985 0 0 0 0 0.773125 1.66646 0 0 0.588858 0.0720815
23 2.25 1.22704 2.14477 0 0 0 0 0.567669 1.76066 0 0 0.154168 0.0725926
24 2.35 1.22746 2.5757 0.00387566 0.000703704 0 0 0.388634 1.831 0.578988 0.00209622 0.0750328 0.072863
25 2.45 1.28514 3.0661 0.0171343 0.00406667 0 0 0.365537 1.90293 2.21115 0.0108018 0.1192 0.0733333
26 2.55 1.16365 3.54707 0.204281 0.047563 0 0 0.378854 1.98369 5.29969 0.0333906 0 0.0733333
27 2.65 1.0925 4.03477 1.2662 0.338896 0 0 0.441424 2.08531 4.12012 0.0523578 0 0.0733333
28 2.75 1.00889 4.51973 2.33619 0.917607 0 0 0.526108 2.21573 1.97662 0.0621592 0.00148265 0.0733407
29 2.85 0.93019 5.00005 2.58611 1.60565 0 0 0.691184 2.39977 1.13926 0.0682245 0.0853106 0.0737963
30 2.95 0.822239 5.45486 2.34854 2.27513 0 0 0.933695 2.66612 0.716875 0.072312 0.178763 0.0748148
31 3.05 0.806381 5.93169 2.00643 2.8865 0 0 1.17453 3.02427 0.485743 0.0752768 0.0856138 0.075337
32 3.15 0.845883 6.46525 1.55209 3.39088 0 0 1.37561 3.47166 0.385733 0.0777854 0.599855 0.0792407
33 3.25 0.865408 7.04629 1.07353 3.76224 0 0 1.38296 3.95048 0.359569 0.0802768 0.288939 0.0812407
34 3.35 0.936628 7.71435 0.832558 4.06827 0 0 1.354 4.44856 0.383045 0.0830947 0.659755 0.0860926
35 3.45 0.988033 8.46197 0.782704 4.37339 0 0 1.35478 4.97712 0.226878 0.0848645 0.819303 0.0924889
36 3.55 1.03652 9.29242 0.725569 4.6729 0 0 1.26802 5.5009 0.394714 0.0881252 1.17906 0.102222
37 3.65 1.11955 10.2405 0.843236 5.04083 0 0 1.15908 6.00706 0.351794 0.0911989 1.47984 0.115159
38 3.75 1.13573 11.2556 0.865763 5.43959 0 0 1.10758 6.51758 0.430403 0.0951661 1.02328 0.124585
39 3.85 1.11346 12.3048 0.856526 5.8555 0 0 1.09678 7.05048 0.541346 0.100428 0.632267 0.13073
40 3.95 1.12501 13.4205 0.859069 6.29449 0 0 1.02134 7.57281 0.745913 0.108058 0.428734 0.135111
41 4.05 1.1358 14.6048 0.964543 6.81267 0 0 0.984449 8.10205 1.11833 0.120084 0.442964 0.139878
42 4.15 1.08298 15.7903 0.91538 7.32899 0 0 0.980751 8.6557 0.683822 0.127805 0.690556 0.147678
43 4.25 1.06433 17.0122 1.04217 7.94563 0 0 0.963902 9.2264 0.701449 0.136113 1.17295 0.161574
44 4.35 1.00635 18.2226 1.0182 8.57662 0 0 0.998357 9.84562 0.711765 0.144937 1.03544 0.174411
45 4.45 1.0227 19.5099 1.08696 9.28167 0 0 0.992817 10.49 0.871905 0.156258 1.01475 0.187585
46 4.55 1.0289 20.8639 1.09548 10.0244 0 0 1.00439 11.1716 0.922571 0.168782 0.66958 0.196667
47 4.65 1.01052 22.2528 1.03236 10.7556 0 0 1.02186 11.8958 0.926521 0.181915 1.07843 0.211956
48 4.75 1.02734 23.7261 1.09821 11.5671 0 0 1.01594 12.6471 1.08471 0.197953 1.08227 0.227963
49 4.85 1.01031 25.2367 1.08737 12.4049 0 0 1.00724 13.4237 0.941928 0.212474 0.755814 0.239619
50 4.95 0.999064 26.7926 1.06621 13.2607 0 0 1.01749 14.2408 1.08516 0.229906 0.926965 0.254511
51 5.05 1.02151 28.4486 1.0294 14.1204 0 0 1.01181 15.0866 1.01379 0.246858 0.820373 0.268222
52 5.15 1.05915 30.2342 1.0182 15.0048 0 0 0.997965 15.9542 1.05979 0.265288 0.692038 0.280256
53 5.25 1.01593 32.014 1.02591 15.931 0 0 0.98734 16.8462 0.903541 0.281611 0.904525 0.2966
54 5.35 1.01111 33.8536 1.01104 16.8789 0 0 0.995892 17.7805 0.974941 0.299901 1.19865 0.319093
55 5.45 1.00884 35.7583 0.965483 17.818 0 0 1.01233 18.766 0.836157 0.316184 0.763727 0.333963
56 5.55 0.996018 37.7083 0.977806 18.8045 0 0 1.00231 19.778 0.842355 0.33319 0.742886 0.348959
57 5.65 0.995041 39.7274 0.928404 19.7752 0 0 0.991033 20.8149 1.16931 0.357663 1.16885 0.373422
58 5.75 0.998542 41.8258 0.990562 20.8479 0 0 1.01997 21.9202 0.824152 0.375525 1.14411 0.398215
59 5.85 0.991621 43.9829 0.983388 21.9501 0 0 1.00713 23.05 0.803021 0.393534 0.990122 0.420426
60 5.95 0.968133 46.1616 0.923165 23.0205 0 0 0.984798 24.1926 0.810975 0.41236 0.971808 0.442981
61 6.05 0.97623 48.4328 0.978185 24.1933 0 0 0.983304 25.3723 1.02972 0.437068 0.768245 0.461415
62 6.15 0.982861 50.7958 0.966277 25.3903 0 0 0.985914 26.5946 0.965633 0.461008 0.7568 0.480174
63 6.25 0.992972 53.2611 0.952985 26.6095 0 0 0.971718 27.8387 1.08521 0.488797 0.775557 0.500033
64 6.35 0.995779 55.8133 0.937355 27.8473 0 0 0.962797 29.1112 0.869708 0.511791 0.892896 0.523641
65 6.45 0.982424 58.4112 0.981721 29.1851 0 0 0.964925 30.4269 1.02666 0.539788 0.894923 0.548048
66 6.55 0.971569 61.0606 0.980739 30.5632 0 0 0.978305 31.8027 1.10184 0.570773 0.876567 0.572704
67 6.65 0.996754 63.8623 0.974432 31.9746 0 0 0.989973 33.2376 0.963422 0.598702 0.810792 0.596211
68 6.75 0.993746 66.7404 1.01628 33.4912 0 0 0.971581 34.6885 0.964706 0.627518 1.17096 0.631181
69 6.85 0.991669 69.698 1.0043 35.0345 0 0 0.977228 36.1914 1.09677 0.661252 0.908814 0.659133
70 6.95 0.980837 72.7093 0.962543 36.5573 0 0 1.0074 37.7864 1.12923 0.697012 1.13634 0.695115
71 7.05 0.984521 75.8196 1.04571 38.2596 0 0 1.00577 39.4248 0.951458 0.728001 0.955109 0.72623
72 7.15 0.972394 78.9794 1.00469 39.9418 0 0 0.99904 41.0989 0.981617 0.760909 1.04832 0.761363
73 7.25 0.97747 82.2452 0.983442 41.6349 0 0 0.994642 42.8125 0.986281 0.794887 0.981454 0.795185
74 7.35 0.994524 85.6603 1.046 43.4856 0 0 0.988535 44.5628 0.783157 0.822617 0.915513 0.827611
75 7.45 0.99352 89.1651 1.01756 45.3353 0 0 0.978998 46.3437 1.00883 0.859324 1.05748 0.866085
76 7.55 1.01023 92.8255 1.04445 47.2853 0 0 1.00121 48.2144 0.979749 0.895945 1.24302 0.912526
77 7.65 1.00769 96.5739 1.00696 49.2153 0 0 1.00927 50.1503 0.937035 0.931879 1.16561 0.957244
78 7.75 1.00741 100.42 0.997097 51.1769 0 0 0.99996 52.119 0.939459 0.968866 1.17099 1.00335
79 7.85 0.99689 104.324 1.03198 53.2597 0 0 1.01116 54.1612 1.0442 1.01106 1.18751 1.05132
80 7.95 0.99557 108.324 0.983575 55.2958 0 0 1.0238 56.2822 1.02999 1.05374 1.06802 1.09556
81 8.05 0.994852 112.422 1.00554 57.4299 0 0 1.01209 58.4318 1.26441 1.10745 0.87783 1.13285
82 8.15 1.00978 116.685 0.999868 59.605 0.0087662 0.00037037 1.00043 60.6098 1.16662 1.15824 0.728295 1.16456
83 8.25 0.998235 121.004 0.935058 61.6894 1.71556 0.0740741 0.998162 62.8365 1.18682 1.21119 1.06702 1.21219
84 8.35 0.992722 125.403 1.00048 63.9741 0 0.0740741 1.00881 65.142 1.07252 1.2602 1.03228 1.25935
85 8.45 0.984683 129.872 0.992327 66.2947 0 0.0740741 1.00165 67.486 1.14024 1.31359 0.943393 1.3035
86 8.55 0.988271 134.464 1.03467 68.772 0 0.0740741 0.984765 69.8456 1.14551 1.36849 0.832444 1.3434
87 8.65 0.98756 139.161 1.01361 71.256 0 0.0740741 0.970539 72.2258 1.08709 1.42179 1.11238 1.39797
88 8.75 0.983869 143.949 0.980047 73.7135 0 0.0740741 0.983752 74.6945 1.01069 1.47252 1.04692 1.45051
89 8.85 0.999833 148.926 0.965553 76.1904 0 0.0740741 0.991131 77.2389 1.10248 1.52912 1.07902 1.50591
90 8.95 0.993029 153.982 0.973013 78.7432 0 0.0740741 0.990413 79.8391 1.1813 1.59116 1.15273 1.56646
91 9.05 0.990288 159.137 0.966404 81.3354 0 0.0740741 0.99597 82.5127 1.17382 1.65418 1.06597 1.62367
92 9.15 0.98458 164.377 0.997147 84.0698 0 0.0740741 0.972985 85.1827 1.19277 1.71964 1.09895 1.68399
93 9.25 0.988388 169.752 0.994677 86.8571 0 0.0740741 0.961803 87.8801 1.10499 1.78161 0.947948 1.73715
94 9.35 0.978371 175.189 0.979907 89.6629 0 0.0740741 0.979609 90.687 1.0512 1.84185 1.12212 1.80145
95 9.45 0.974105 180.718 0.996213 92.5767 0 0.0740741 0.998999 93.6111 1.02683 1.90196 1.15524 1.8691
96 9.55 0.979135 186.394 1.02357 95.6342 0 0.0740741 0.997919 96.5942 1.01907 1.96289 1.14083 1.93729
97 9.65 0.982509 192.21 0.965017 98.5774 0.413849 0.0985185 0.99588 99.6337 1.08897 2.02937 1.05227 2.00152
98 9.75 0.990235 198.193 0.994612 101.674 0.829025 0.148148 1.00088 102.752 1.11917 2.09911 1.22521 2.07788
99 9.85 0.99837 204.35 0.999312 104.85 0 0.148148 0.98866 105.896 1.03381 2.16485 1.19193 2.15369
100 9.95 0.986569 210.558 1.01371 108.137 0 0.148148 1.00011 109.142 1.03819 2.23223 1.03949 2.22114
20000 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0624344 0.00148339 0 0 0 0
10 0.95 0 0 0 0 0 0 29.3216 0.871699 0 0 0 0
11 1.05 0 0 0 0 0 0 3.5254 0.999486 0 0 0 0
12 1.15 0 0 0 0 0 0 0.0118074 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0154099 0.00179076 0 0 0 0 0 1 0 0 0 0
15 1.45 1.95463 0.263738 0 0 0 0 0 1 0 0 0 0
16 1.55 4.09435 0.890664 0 0 0 0 0.0184756 1.00146 0 0 1.18176 0.00186667
17 1.65 0.481707 0.974246 0 0 0 0 0.305628 1.0288 0 0 4.61378 0.0101222
18 1.75 0.126044 0.998847 0 0 0 0 0.863351 1.1157 0 0 8.18412 0.0265963
19 1.85 0.324422 1.06961 0 0 0 0 1.24102 1.25527 0 0 10.3351 0.0498444
20 1.95 0.568744 1.20742 0 0 0 0 1.25365 1.41193 0 0 5.8349 0.0644259
21 2.05 0.848644 1.43469 0 0 0 0 1.04499 1.55623 0 0 2.23432 0.0705963
22 2.15 1.07734 1.75205 0 0 0 0 0.750461 1.67022 0 0 0.494825 0.0721
23 2.25 1.25831 2.15798 0 0 0 0 0.564443 1.76412 0.0803212 0.000267278 0.148133 0.0725926
24 2.35 1.26344 2.60259 0.00265445 0.000481481 0 0 0.397738 1.83629 0.458791 0.00193204 0 0.0725926
25 2.45 1.25411 3.08227 0.00391138 0.00125185 0 0 0.336056 1.90258 2.20385 0.0106262 0.187783 0.0733333
26 2.55 1.12902 3.55008 0.162186 0.0358815 0 0 0.346726 1.97666 5.10568 0.0324456 0.00950516 0.0733741
27 2.65 1.06251 4.02552 1.19306 0.310978 0 0 0.446644 2.07972 4.18728 0.0517679 0.0674209 0.0736852
28 2.75 0.971091 4.49347 2.38572 0.90337 0 0 0.571283 2.22167 1.87395 0.0610806 0.0775239 0.0740704
29 2.85 0.918812 4.96901 2.67782 1.61751 0 0 0.731854 2.417 1.31852 0.0681176 0.00069531 0.0740741
30 2.95 0.856028 5.44369 2.42577 2.31062 0 0 0.89777 2.67371 0.640198 0.0717793 0.129528 0.0748148
31 3.05 0.819499 5.92943 1.90349 2.89199 0 0 1.14482 3.02363 0.383326 0.0741218 0.0957415 0.0754
32 3.15 0.832423 6.45573 1.48015 3.37419 0 0 1.33309 3.45825 0.418308 0.0768499 0.590754 0.0792519
33 3.25 0.872469 7.04291 1.12305 3.76364 0 0 1.41492 3.9493 0.295401 0.0789003 0.433236 0.0822593
34 3.35 0.923487 7.70328 0.845772 4.07528 0 0 1.38009 4.45818 0.425002 0.0820351 0.406251 0.0852556
35 3.45 1.03305 8.48675 0.795857 4.38628 0 0 1.32103 4.9748 0.383494 0.0850344 1.03984 0.0933889
36 3.55 1.06527 9.34214 0.767978 4.70404 0 0 1.21371 5.47736 0.423286 0.0885395 0.984767 0.101544
37 3.65 1.12798 10.2996 0.797634 5.05293 0 0 1.17492 5.99165 0.438704 0.0923807 1.66363 0.116107
38 3.75 1.12588 11.3084 0.796679 5.42076 0 0 1.13467 6.51591 0.52977 0.0972757 0.785027 0.123363
39 3.85 1.1445 12.3893 0.905676 5.8615 0 0 1.09301 7.04821 0.607635 0.103194 0.534368 0.128567
40 3.95 1.10883 13.4917 0.896316 6.32064 0 0 1.02722 7.57481 0.733799 0.110718 0.711972 0.135867
41 4.05 1.07516 14.6153 0.907079 6.80912 0 0 0.995731 8.11142 0.860832 0.119996 0.401024 0.140189
42 4.15 1.06049 15.7791 0.931097 7.3356 0 0 0.967024 8.65862 0.688697 0.127791 0.701495 0.14813
43 4.25 1.05616 16.9945 0.997668 7.92723 0 0 0.998641 9.25128 0.920889 0.138721 1.48675 0.165774
44 4.35 1.04266 18.2516 1.04011 8.57341 0 0 1.0066 9.87708 0.736931 0.147883 0.917707 0.177185
45 4.45 1.01802 19.5361 1.10438 9.29141 0 0 1.00113 10.5284 0.967831 0.160477 0.868395 0.188485
46 4.55 1.02551 20.8888 1.08867 10.0314 0 0 1.00511 11.2121 0.832481 0.171802 0.707575 0.198111
47 4.65 1.00947 22.2795 1.0916 10.8063 0 0 0.994579 11.9187 0.815123 0.183383 1.15366 0.214504
48 4.75 0.986174 23.6972 1.05753 11.5896 0 0 1.01637 12.6721 1.05481 0.199023 0.957342 0.228696
49 4.85 1.03581 25.2496 1.07936 12.4232 0 0 0.969291 13.4212 0.887813 0.212745 0.774918 0.240674
50 4.95 1.01151 26.8288 1.09726 13.3059 0 0 1.01977 14.2422 1.0318 0.229359 1.12306 0.258756
51 5.05 1.04227 28.5223 1.03928 14.176 0 0 1.01679 15.0941 0.993982 0.246016 0.740822 0.27117
52 5.15 1.03542 30.2721 0.996593 15.0438 0 0 1.00074 15.9662 1.18638 0.266691 0.704545 0.283452
53 5.25 1.02273 32.0681 1.00328 15.9517 0 0 1.0047 16.876 0.87755 0.282585 0.906065 0.299859
54 5.35 1.00615 33.903 1.01239 16.903 0 0 1.00639 17.8224 0.887508 0.299276 1.229 0.322974
55 5.45 1.00275 35.8007 0.967441 17.8464 0 0 1.00383 18.802 0.8066 0.315019 0.682402 0.336293
56 5.55 1.00583 37.7747 0.982837 18.8403 0 0 1.00137 19.8154 0.949698 0.334242 0.854509 0.353589
57 5.65 0.988279 39.7848 0.943351 19.829 0 0 0.981059 20.8444 1.00582 0.35534 1.04458 0.3755
58 5.75 1.0024 41.8964 0.981857 20.8948 0 0 1.02258 21.9552 0.932444 0.375598 1.04125 0.398122
59 5.85 0.985428 44.045 0.992661 22.0101 0 0 1.00887 23.0895 0.840393 0.394496 0.95597 0.419619
60 5.95 0.978143 46.2514 0.904981 23.0619 0 0 0.989327 24.2403 0.851852 0.414313 0.876118 0.44
61 6.05 0.988485 48.5566 0.99559 24.2583 0 0 0.976994 25.4151 0.808314 0.433755 0.842212 0.460256
62 6.15 0.977083 50.9112 0.96336 25.4545 0 0 0.967329 26.6172 1.12238 0.461649 0.632554 0.475978
63 6.25 0.991712 53.3794 0.940467 26.6606 0 0 0.979526 27.8743 1.11464 0.49026 0.906765 0.499252
64 6.35 0.992071 55.9282 0.917612 27.8754 0 0 0.971161 29.1609 0.946757 0.515344 0.905379 0.523241
65 6.45 0.973191 58.5078 0.989656 29.2271 0 0 0.971328 30.4885 0.971811 0.541911 1.04239 0.551737
66 6.55 0.972086 61.1649 0.991539 30.6236 0 0 0.980757 31.871 1.00272 0.570178 0.890062 0.57683
67 6.65 0.985684 63.9422 0.992312 32.0643 0 0 0.988361 33.307 1.0119 0.599582 0.909398 0.603256
68 6.75 0.986905 66.8072 0.984328 33.5367 0 0 0.968553 34.7569 1.00305 0.629612 0.93899 0.631367
69 6.85 0.983673 69.7479 0.999126 35.0759 0 0 0.975027 36.26 1.07323 0.662701 1.10397 0.665404
70 6.95 0.986993 72.7854 0.994427 36.6528 0 0 1.00144 37.8492 1.08968 0.697287 0.960051 0.695874
71 7.05 0.987197 75.9116 0.996438 38.2788 0 0 0.99271 39.4703 0.907913 0.72694 0.982966 0.727978
72 7.15 0.985167 79.1205 1.03916 40.0229 0 0 1.0013 41.1521 1.00472 0.760693 1.06163 0.763641
73 7.25 0.99242 82.4441 1.00449 41.7562 0 0 0.995076 42.8705 0.97618 0.794406 0.978688 0.797444
74 7.35 0.99186 85.858 1.02742 43.5784 0 0 0.984878 44.6186 0.855144 0.824761 1.00017 0.832948
75 7.45 0.99458 89.3751 1.03213 45.4592 0 0 1.00325 46.448 0.992918 0.860976 1.14207 0.8746
76 7.55 1.00956 93.0417 1.02252 47.3727 0 0 1.01852 48.3555 1.13141 0.903352 1.14704 0.917563
77 7.65 1.00195 96.7777 0.997002 49.2882 0 0 0.999908 50.278 0.869043 0.936772 1.08745 0.959381
78 7.75 1.00736 100.633 1.0015 51.2631 0 0 1.00856 52.2682 0.926751 0.973349 1.12122 1.00363
79 7.85 1.00477 104.577 1.06332 53.4142 0 0 1.01197 54.317 1.02437 1.01483 1.07721 1.04725
80 7.95 0.993035 108.576 0.991146 55.4708 0 0 1.00024 56.394 1.11513 1.06114 1.18156 1.09632
81 8.05 1.00446 112.723 0.966785 57.5276 0 0 1.01207 58.5488 1.13088 1.10929 0.856978 1.13281
82 8.15 1.00421 116.973 1.0254 59.7637 1.1896 0.05 1.01115 60.7554 1.13672 1.15891 0.895282 1.17189
83 8.25 0.994228 121.285 0.942894 61.8706 0.55905 0.0740741 0.998382 62.988 1.19391 1.2123 0.982089 1.21581
84 8.35 0.987025 125.669 1.00431 64.1695 0 0.0740741 1.00718 65.2951 1.16633 1.26573 0.938541 1.2588
85 8.45 0.998791 130.213 0.98996 66.4901 0 0.0740741 0.994352 67.6277 1.21276 1.32263 0.901368 1.30109
86 8.55 0.990821 134.828 0.996068 68.8806 0 0.0740741 0.99213 70.0106 1.08047 1.37453 0.941581 1.34633
87 8.65 0.994405 139.569 1.0287 71.4076 0 0.0740741 0.987534 72.4382 1.07135 1.42721 1.1288 1.40182
88 8.75 0.984149 144.369 0.969702 73.845 0 0.0740741 0.977866 74.8979 1.06631 1.48085 1.08272 1.45629
89 8.85 0.981574 149.268 0.989879 76.3903 0 0.0740741 0.97923 77.4177 1.05886 1.53535 1.11641 1.51375
90 8.95 0.989652 154.318 0.982499 78.974 0 0.0740741 0.98677 80.0146 1.1849 1.59771 1.27798 1.58101
91 9.05 0.992065 159.495 0.973705 81.5922 0 0.0740741 0.976915 82.6434 1.08313 1.656 0.875808 1.62815
92 9.15 0.983297 164.74 0.954849 84.2167 0 0.0740741 0.977617 85.3325 1.03504 1.71295 1.07141 1.68709
93 9.25 0.966311 170.008 0.982566 86.9768 0 0.0740741 0.983993 88.0986 1.17425 1.77896 0.940763 1.73998
94 9.35 0.990563 175.526 1.00714 89.8673 0 0.0740741 0.986512 90.9321 1.19508 1.84761 1.11858 1.80424
95 9.45 0.986154 181.137 1.00535 92.8148 0 0.0740741 0.995741 93.8536 1.14244 1.91465 1.28839 1.87984
96 9.55 0.976481 186.811 0.997883 95.8027 0 0.0740741 0.994587 96.8337 1.01369 1.9754 1.05655 1.94316
97 9.65 0.994738 192.713 0.989146 98.8267 0.0438405 0.0766667 0.994501 99.8764 1.0409 2.03909 1.00974 2.00494
98 9.75 0.995423 198.742 0.988568 101.912 1.18853 0.148148 0.992144 102.975 1.03428 2.1037 1.26766 2.08413
99 9.85 0.979552 204.797 0.994068 105.078 0 0.148148 0.995666 106.149 0.991693 2.16692 1.15005 2.15744
100 9.95 0.993176 211.062 1.01397 108.374 0 0.148148 0.991762 109.375 0.974688 2.23033 1.12032 2.23033
20200 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0666857 0.00159412 0 0 0 0
10 0.95 0 0 0 0 0 0 29.0654 0.869332 0 0 0 0
11 1.05 0 0 0 0 0 0 3.57228 0.999586 0 0 0 0
12 1.15 0 0 0 0 0 0 0.00947033 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0216277 0.00252768 0 0 0 0 0 1 0 0 0 0
15 1.45 1.92949 0.262642 0 0 0 0 0 1 0 0 0.0133431 1.85185e-05
16 1.55 4.07657 0.890554 0 0 0 0 0.0200185 1.00159 0 0 1.86272 0.00297778
17 1.65 0.466726 0.972016 0 0 0 0 0.32724 1.03105 0 0 2.22425 0.00698148
18 1.75 0.148524 1.00118 0 0 0 0 0.818542 1.11392 0 0 9.44343 0.0261037
19 1.85 0.347007 1.07732 0 0 0 0 1.23911 1.25411 0 0 11.1092 0.0512407
20 1.95 0.557284 1.21317 0 0 0 0 1.28122 1.41515 0 0 5.15674 0.0642037
21 2.05 0.839268 1.43927 0 0 0 0 1.00404 1.55463 0 0 1.75168 0.0690704
22 2.15 1.11035 1.76828 0 0 0 0 0.734128 1.6668 0 0 1.07002 0.0723407
23 2.25 1.20747 2.16012 0 0 0 0 0.580087 1.76387 0.0479581 0.000160367 0.0753261 0.0725926
24 2.35 1.2302 2.5956 0 0 0 0 0.396285 1.83621 0.382765 0.00155785 0.0477462 0.0727667
25 2.45 1.22667 3.06758 0.0102752 0.00203704 0 0 0.375118 1.91064 2.16922 0.0101661 0.108222 0.0731963
26 2.55 1.12625 3.53701 0.200719 0.0451481 0 0 0.363362 1.98874 5.29046 0.0329076 0.20419 0.0740741
27 2.65 1.04798 4.00874 1.10541 0.301556 0 0 0.422297 2.08676 4.32127 0.0529687 0 0.0740741
28 2.75 0.961128 4.47464 2.48664 0.922681 0 0 0.562543 2.22737 1.8263 0.0620981 0 0.0740741
29 2.85 0.918906 4.95304 2.77834 1.66804 0 0 0.736679 2.42515 1.12355 0.068131 0 0.0740741
30 2.95 0.898908 5.45446 2.30314 2.33001 0 0 0.928224 2.69215 0.585128 0.0714968 0.120384 0.0747667
31 3.05 0.870684 5.97363 1.82706 2.89135 0 0 1.14569 3.04442 0.314806 0.0734326 0.200508 0.076
32 3.15 0.846187 6.5118 1.4788 3.37597 0 0 1.30358 3.47195 0.328774 0.0755899 0.372729 0.0784444
33 3.25 0.896206 7.11855 1.15012 3.77718 0 0 1.42953 3.97101 0.463448 0.0788259 0.79772 0.0840148
34 3.35 0.926948 7.78533 0.90627 4.11309 0 0 1.3589 4.47506 0.330827 0.0812791 0.470353 0.0875037
35 3.45 0.975086 8.52921 0.750663 4.40818 0 0 1.304 4.98805 0.375074 0.0842306 0.714105 0.0931222
36 3.55 1.04797 9.37572 0.821242 4.75 0 0 1.23416 5.50211 0.510722 0.0884861 1.50615 0.10567
37 3.65 1.1095 10.3231 0.722365 5.06783 0 0 1.17525 6.0196 0.575 0.0935491 1.09022 0.11527
38 3.75 1.14444 11.3547 0.794643 5.4369 0 0 1.10816 6.53465 0.495799 0.0981577 0.8734 0.123389
39 3.85 1.12099 12.4197 0.921164 5.88784 0 0 1.09677 7.07195 0.755202 0.105557 0.39267 0.127237
40 3.95 1.14305 13.5628 0.868777 6.33553 0 0 1.00958 7.59257 0.746558 0.113257 0.688797 0.134341
