# Time-averaged data for fix 3
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13]
200 100
17 1.65 0.587282 0.916354 0 0 0 0 0.312568 1.02982 0 0 2.64076 0.0144775
18 1.75 0.160541 0.946483 0 0 0 0 0.826408 1.11418 0 0 6.94512 0.0524537
19 1.85 0.309067 1.0113 0 0 0 0 1.04751 1.23366 0 0 9.92279 0.113089
20 1.95 0.535044 1.13597 0 0 0 0 1.11608 1.3751 0 0 7.75003 0.165701
21 2.05 0.860945 1.35767 0 0 0 0 0.966568 1.51047 0 0 2.86218 0.187176
22 2.15 1.0748 1.6621 0 0 0 0 0.80239 1.63407 0 0 1.59121 0.200308
23 2.25 1.27019 2.05611 0 0 0 0 0.61683 1.73814 0 0 0.984992 0.20921
24 2.35 1.21386 2.46685 0 0 0 0 0.508547 1.83173 0.0321022 0.000316433 0.54569 0.21459
25 2.45 1.16481 2.89523 0.0599178 0.0119775 0 0 0.409727 1.91369 1.68166 0.0183387 0.354942 0.218393
26 2.55 1.11856 3.34087 0.241944 0.0643717 0 0 0.424589 2.00569 5.90695 0.0869094 0.321017 0.22212
27 2.65 1.10554 3.81655 1.194 0.343611 0 0 0.481912 2.11847 5.38056 0.154362 0.133225 0.22379
28 2.75 1.03442 4.29585 2.2512 0.910562 0 0 0.611501 2.27257 2.95278 0.194225 0.030854 0.224206
29 2.85 0.993757 4.7904 2.52935 1.59472 0 0 0.745221 2.47428 1.55989 0.216843 0 0.224206
30 2.95 0.887145 5.26342 2.43394 2.30009 0 0 0.932916 2.74482 0.866024 0.230297 0.016825 0.224468
31 3.05 0.869568 5.75902 2.15669 2.96817 0 0 1.2022 3.11748 0.672862 0.241471 0.0569295 0.225413
32 3.15 0.892199 6.30142 1.61375 3.50139 0.0846505 0.00148148 1.27616 3.53944 0.493949 0.250219 0.343559 0.231498
33 3.25 0.917115 6.89491 1.36744 3.98237 1.24636 0.0246914 1.40644 4.03447 0.414701 0.258038 0.563967 0.242133
34 3.35 0.965473 7.55874 0.978465 4.34803 1.84641 0.0612346 1.42105 4.56588 0.389671 0.265845 0.426035 0.250668
35 3.45 1.02988 8.30976 0.835446 4.67915 0.612317 0.0740741 1.30938 5.0852 0.298503 0.272188 1.08866 0.2738
36 3.55 1.06651 9.13323 0.799928 5.01486 0 0.0740741 1.22183 5.59829 0.404818 0.281294 1.85636 0.315562
37 3.65 1.09728 10.0289 0.825928 5.38127 0 0.0740741 1.25178 6.154 0.400083 0.290809 1.47776 0.350704
38 3.75 1.08282 10.9618 0.804528 5.75801 0 0.0740741 1.17529 6.70472 0.512641 0.303679 0.969044 0.37503
39 3.85 1.1112 11.9709 0.890028 6.19731 0 0.0740741 1.12418 7.25997 0.744221 0.323371 0.504918 0.38839
40 3.95 1.10402 13.0262 0.979888 6.70642 0 0.0740741 1.07389 7.81828 0.821523 0.346251 0.494845 0.402173
41 4.05 1.09962 14.1312 0.893192 7.19429 0 0.0740741 1.03724 8.38519 1.03121 0.376446 0.642518 0.420985
42 4.15 1.11604 15.3088 0.990124 7.76212 0.813184 0.0987654 1.02652 8.97429 0.917473 0.404653 0.718761 0.443082
43 4.25 1.0668 16.4893 0.987643 8.35615 0 0.0987654 0.998977 9.57554 0.842651 0.431821 0.802809 0.468968
44 4.35 1.05758 17.7154 0.978629 8.97278 0 0.0987654 0.989705 10.1996 0.783083 0.458272 1.1063 0.506336
45 4.45 1.07377 19.0181 0.998179 9.631 0 0.0987654 0.957009 10.831 0.84486 0.488136 1.24529 0.550357
46 4.55 1.05383 20.3547 1.08013 10.3756 0 0.0987654 0.985508 11.5109 0.939556 0.522859 1.20885 0.59503
47 4.65 1.02875 21.7175 0.984461 11.0844 0 0.0987654 1.00832 12.2374 1.12313 0.56621 1.38779 0.648595
48 4.75 1.0563 23.1776 1.07325 11.8908 0.58032 0.121852 0.993405 12.9842 1.21654 0.615203 1.18736 0.696415
49 4.85 1.03816 24.6737 1.09669 12.7498 0.0387613 0.123457 1.02278 13.7859 1.08034 0.660566 1.0984 0.742536
50 4.95 1.04167 26.2374 0.978107 13.5478 0.90884 0.162716 1.00223 14.6041 1.10964 0.709101 0.987532 0.785728
51 5.05 1.02938 27.8457 1.01254 14.4077 0.225142 0.17284 1.00989 15.4623 1.24148 0.765617 0.857874 0.824782
52 5.15 1.01178 29.4897 0.941832 15.2395 0.564954 0.199259 1.00619 16.3515 1.08159 0.816823 0.986586 0.871491
53 5.25 1.00005 31.1784 1.01446 16.1705 2.00431 0.296667 0.982173 17.2535 1.10569 0.871223 1.01221 0.92129
54 5.35 0.999255 32.9306 1.00417 17.1276 0.878566 0.340988 0.992726 18.2003 1.15669 0.930322 0.840737 0.964246
55 5.45 0.998134 34.7469 0.969828 18.0868 1.03269 0.395062 1.00615 19.1961 1.01551 0.984162 1.09358 1.02223
56 5.55 0.989869 36.6149 1.01178 19.1246 0.609352 0.428148 1.01658 20.2395 1.07142 1.04307 0.997359 1.07707
57 5.65 0.99494 38.5607 1.05423 20.2452 1.59031 0.517654 1.00982 21.3136 0.890937 1.09384 0.827335 1.12421
58 5.75 1.00803 40.6025 1.05065 21.4019 0.0529441 0.520741 0.990469 22.4048 1.01506 1.15375 0.781442 1.17033
59 5.85 0.996821 42.6925 0.974784 22.5127 1.50995 0.611852 0.986923 23.5302 1.00645 1.21523 1.01395 1.23227
60 5.95 0.997726 44.8564 0.990756 23.6807 1.26016 0.690494 0.992284 24.7007 1.06672 1.28264 0.961783 1.29305
61 6.05 0.987453 47.0707 0.971661 24.8649 0.723214 0.73716 1.00386 25.925 0.914678 1.3424 0.828565 1.34718
62 6.15 0.983583 49.3498 1.01105 26.1383 0.0573678 0.740988 1.01593 27.2054 0.923911 1.40478 0.98138 1.41344
63 6.25 0.995707 51.7326 0.975584 27.4072 0.466163 0.773086 1.00025 28.5073 0.904544 1.46785 0.914522 1.47721
64 6.35 1.00455 54.2142 0.995036 28.7433 1.44817 0.876049 0.99425 29.8431 0.874844 1.53082 0.890542 1.54131
65 6.45 0.988919 56.7347 0.974185 30.0928 0.84852 0.938272 1.00393 31.2348 0.927284 1.59968 0.965408 1.613
66 6.55 0.997813 59.3573 1.01347 31.5406 0.664247 0.988519 1.01125 32.6804 0.984942 1.67511 0.86877 1.67953
67 6.65 0.989966 62.0394 0.95473 32.9465 0.850382 1.05481 0.98911 34.1379 0.995628 1.7537 1.01256 1.75946
68 6.75 0.996101 64.8198 0.936743 34.3677 0.54722 1.09877 1.01223 35.6746 0.934536 1.82971 1.07627 1.84699
69 6.85 1.03338 67.7904 1.04443 35.9995 0.14922 1.11111 0.995523 37.2311 0.940432 1.90848 0.98156 1.92921
70 6.95 1.02315 70.8181 1.01297 37.6288 0.267924 1.13395 0.994949 38.8324 0.935517 1.98914 0.974158 2.0132
71 7.05 1.00689 73.884 1.01778 39.3132 0.745469 1.19926 1.00376 40.4947 0.995911 2.0775 0.9712 2.09937
72 7.15 0.997151 77.007 1.03061 41.0676 0.391891 1.23457 1.00135 42.2005 1.01279 2.16992 1.07036 2.19704
73 7.25 0.987794 80.1879 1.02576 42.8629 0.150568 1.24852 0.994291 43.9419 0.985782 2.26241 0.823576 2.27431
74 7.35 0.988037 83.4579 1.01466 44.6882 0.372008 1.28395 1.00803 45.7564 1.05102 2.36376 0.873008 2.3585
75 7.45 1.00532 86.8763 1.02346 46.5797 1.13801 1.39531 1.00003 47.6058 1.04431 2.46722 1.11578 2.46904
76 7.55 1.00121 90.3726 1.00631 48.4897 0.617958 1.45741 1.01107 49.5261 1.01501 2.5705 0.970782 2.56782
77 7.65 0.988454 93.9166 0.983628 50.4065 0.498927 1.50889 0.991655 51.4598 1.03318 2.67843 1.02727 2.67513
78 7.75 0.995136 97.5783 1.00162 52.4097 0.872039 1.60123 1.00923 53.4796 1.02817 2.78866 1.07682 2.79058
79 7.85 0.986648 101.303 0.948909 54.3568 0.949006 1.70432 0.994436 55.5215 0.976391 2.89606 1.11262 2.91296
80 7.95 0.99735 105.165 0.993791 56.4483 0.716838 1.7842 0.995969 57.6189 0.948868 3.00311 0.97773 3.02327
81 8.05 0.9892 109.092 0.96791 58.5368 0.392293 1.82901 0.985519 59.7469 1.02999 3.12225 0.923377 3.13008
82 8.15 0.984491 113.098 0.964912 60.671 0.446921 1.88136 0.986757 61.9308 1.09242 3.25178 0.832311 3.22876
83 8.25 0.984163 117.202 1.01902 62.9805 0.279932 1.91494 0.986352 64.1677 1.08596 3.38371 0.920383 3.34058
84 8.35 0.982401 121.398 1.01692 65.3413 0.687009 1.99938 0.979937 66.4442 1.02858 3.51172 0.990789 3.46389
85 8.45 1.00398 125.79 0.986778 67.6875 0.590428 2.0737 0.997446 68.8173 1.07783 3.6491 0.952557 3.5853
86 8.55 0.975523 130.159 0.986276 70.0882 0.73086 2.1679 0.982171 71.2096 1.02605 3.78298 1.1189 3.7313
87 8.65 0.979461 134.648 1.00287 72.5869 0.382656 2.2184 0.977045 73.6455 1.01931 3.91912 0.982911 3.86258
88 8.75 0.979362 139.242 0.968562 75.0561 0.790397 2.32506 0.980463 76.1467 0.97487 4.05235 0.992997 3.99828
89 8.85 0.983095 143.959 0.974263 77.597 0.533738 2.39877 0.983985 78.7147 1.08905 4.20461 1.00683 4.13904
90 8.95 0.977405 148.756 0.971771 80.1889 0.987005 2.53815 0.980222 81.3309 1.01631 4.34992 1.00828 4.28321
91 9.05 0.974243 153.644 0.956015 82.7962 0.953984 2.67593 0.969326 83.9762 0.980206 4.49323 1.01535 4.43165
92 9.15 0.991597 158.73 1.0138 85.6224 1.48656 2.89531 0.977077 86.7019 1.04102 4.6488 0.964431 4.57578
93 9.25 0.988249 163.91 1.00521 88.4863 1.2105 3.0779 0.989513 89.5229 1.04411 4.80827 1.06881 4.73902
94 9.35 0.980182 169.16 0.999479 91.3958 0.607095 3.17148 0.986386 92.3962 0.990594 4.96285 1.00388 4.89568
95 9.45 0.969788 174.466 1.00153 94.374 0.41179 3.2363 0.999203 95.3694 0.998262 5.12198 0.986107 5.05286
96 9.55 0.987609 179.984 0.987261 97.3721 0.393058 3.29951 0.997065 98.3994 0.995692 5.28407 1.03934 5.22207
97 9.65 0.982794 185.59 0.983936 100.423 1.30396 3.51358 0.996686 101.492 1.00449 5.45104 0.989284 5.38651
98 9.75 0.981266 191.305 0.9879 103.55 0.263739 3.55778 0.999441 104.658 1.07794 5.63396 1.05136 5.56492
99 9.85 0.984636 197.158 0.978071 106.71 1.15772 3.7558 0.974294 107.807 0.992961 5.80592 1.06773 5.74983
100 9.95 0.982669 203.118 0.976273 109.928 0.703077 3.87852 0.994734 111.089 1.02719 5.98745 1.07361 5.93956
29600 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0148747 0.000359583 0 0 0 0
10 0.95 0 0 0 0 0 0 27.8383 0.841001 0 0 0 0
11 1.05 0 0 0 0 0 0 4.29612 0.99945 0 0 0 0
12 1.15 0 0 0 0 0 0 0.0114628 0.999957 0 0 0 0
13 1.25 0 0 0 0 0 0 0.000824898 1 0 0 0 0
14 1.35 0.00619476 0.000693995 0 0 0 0 0 1 0 0 0 0
15 1.45 1.69306 0.219576 0 0 0 0 0.00158437 1.00011 0 0 0 0
16 1.55 4.03066 0.814959 0 0 0 0 0.0260901 1.00221 0 0 0.428715 0.00184524
17 1.65 0.610984 0.917224 0 0 0 0 0.327824 1.03206 0 0 2.37307 0.0134193
18 1.75 0.171969 0.949604 0 0 0 0 0.780864 1.11202 0 0 7.15692 0.0526819
19 1.85 0.322525 1.01746 0 0 0 0 1.06661 1.23408 0 0 10.3825 0.116333
20 1.95 0.565271 1.14961 0 0 0 0 1.10591 1.37469 0 0 7.48438 0.167308
21 2.05 0.815007 1.36017 0 0 0 0 1.01453 1.51724 0 0 2.83944 0.188681
22 2.15 1.05834 1.66091 0 0 0 0 0.828401 1.64527 0 0 1.57946 0.201759
23 2.25 1.2158 2.03928 0 0 0 0 0.587164 1.74465 0 0 0.709083 0.208188
24 2.35 1.24336 2.46137 0 0 0 0 0.495838 1.8362 0.0833754 0.000825243 0.489764 0.213032
25 2.45 1.22179 2.9122 0.0715898 0.0143585 0 0 0.425555 1.9216 1.66687 0.0187469 0.50782 0.218492
26 2.55 1.12962 3.36371 0.235443 0.0655159 0 0 0.417129 2.01229 5.7448 0.0856526 0.390989 0.223046
27 2.65 1.09635 3.83698 1.25762 0.360595 0 0 0.484242 2.12598 5.38243 0.15335 0.0923135 0.224206
28 2.75 1.02504 4.31347 2.13244 0.899398 0 0 0.598118 2.2772 2.88149 0.192377 0 0.224206
29 2.85 0.98855 4.80705 2.65769 1.62062 0 0 0.75808 2.48307 1.78381 0.218328 0.0277211 0.22461
30 2.95 0.905966 5.29168 2.43128 2.32751 0 0 0.926251 2.75255 0.766648 0.230275 0.0345943 0.225149
31 3.05 0.830992 5.76682 2.19073 3.00837 0.232968 0.00382716 1.14307 3.10804 0.672506 0.24148 0.108973 0.226964
32 3.15 0.832996 6.27489 1.54146 3.51936 1.18838 0.0246914 1.31353 3.54378 0.589911 0.251963 0.339402 0.232996
33 3.25 0.921086 6.87292 1.30782 3.98087 0 0.0246914 1.36843 4.02699 0.394627 0.259428 0.319356 0.239038
34 3.35 1.00129 7.56363 1.0173 4.36228 0.777109 0.0401235 1.4345 4.56519 0.384098 0.267149 0.637553 0.251852
35 3.45 1.04497 8.32814 0.84484 4.69823 1.61287 0.0740741 1.32898 5.09401 0.388109 0.275423 1.05528 0.274349
36 3.55 1.07538 9.16117 0.813698 5.04083 0 0.0740741 1.27481 5.63111 0.415064 0.28479 1.99039 0.319272
37 3.65 1.08871 10.0527 0.78922 5.39209 0 0.0740741 1.20295 6.16688 0.416933 0.294738 1.4035 0.352758
38 3.75 1.09153 10.9962 0.839086 5.78631 0 0.0740741 1.15842 6.71147 0.542549 0.308402 0.875381 0.374805
39 3.85 1.0942 11.9931 0.869365 6.21682 0 0.0740741 1.10659 7.25982 0.687401 0.32665 0.55826 0.389623
40 3.95 1.12759 13.0745 0.935753 6.70458 0 0.0740741 1.11952 7.84376 0.840874 0.350147 0.372984 0.400046
41 4.05 1.1036 14.1871 0.874007 7.18352 0 0.0740741 1.05499 8.42225 0.953259 0.378148 0.789465 0.423237
42 4.15 1.08041 15.3309 0.987247 7.75155 0.810535 0.0987654 0.982128 8.98771 0.948812 0.407415 0.759848 0.446673
43 4.25 1.08852 16.5394 1.00649 8.3589 0 0.0987654 0.987883 9.58423 0.874726 0.43571 0.623677 0.466849
44 4.35 1.06875 17.7824 0.997014 8.98918 0 0.0987654 1.00069 10.2173 0.814758 0.463321 1.24615 0.509081
45 4.45 1.03624 19.0437 1.01173 9.65851 0 0.0987654 0.994041 10.8753 0.894339 0.495038 1.0241 0.545397
46 4.55 1.00008 20.3162 1.0719 10.3999 0 0.0987654 1.02003 11.5813 0.942024 0.529966 1.39212 0.597014
47 4.65 1.02465 21.678 1.04882 11.1575 0 0.0987654 0.956003 12.2723 0.974033 0.567686 1.28379 0.646726
48 4.75 1.07404 23.1676 1.02615 11.931 0 0.0987654 0.99286 13.0212 1.1718 0.615029 1.31249 0.699762
49 4.85 1.05395 24.6914 1.07777 12.7779 0.456808 0.117778 0.992429 13.8016 1.05835 0.659615 0.997237 0.741769
50 4.95 1.0504 26.2733 1.00605 13.6014 1.27063 0.17284 1.00724 14.6266 1.18454 0.711595 0.951106 0.783505
51 5.05 1.03845 27.9011 0.955224 14.4153 0 0.17284 1.01249 15.4898 1.0821 0.761016 0.920647 0.825552
52 5.15 1.00679 29.5423 0.970698 15.2754 1.04737 0.221975 0.991746 16.3691 1.24334 0.820074 1.10269 0.87793
53 5.25 1.00743 31.2491 0.99681 16.1932 0.886101 0.265185 0.985 17.2767 1.21085 0.879844 0.999079 0.927242
54 5.35 1.00843 33.0232 1.01573 17.1645 1.3267 0.332346 1.00637 18.2397 1.10632 0.936552 0.951876 0.976038
55 5.45 1.00971 34.8666 0.994074 18.1509 1.46166 0.409136 1.00943 19.242 1.07773 0.99388 0.888609 1.0233
56 5.55 1.00665 36.7724 1.04188 19.223 1.01493 0.464444 1.01201 20.2841 1.00736 1.04945 1.06296 1.08194
57 5.65 0.992786 38.7203 1.00831 20.2983 0.999677 0.520864 1.00831 21.3601 0.958801 1.10426 0.903338 1.13358
58 5.75 0.990081 40.7324 1.01219 21.4163 0.382029 0.54321 0.993064 22.4577 0.967221 1.16153 0.841528 1.18341
59 5.85 0.965447 42.7632 1.00723 22.5679 1.2888 0.621235 0.994991 23.596 1.05083 1.22594 0.92808 1.24029
60 5.95 0.998519 44.9359 0.978929 23.7257 1.12005 0.691358 0.989911 24.7675 0.978294 1.28796 0.898005 1.29723
61 6.05 0.987434 47.1574 0.989587 24.9357 0.762778 0.740741 0.98621 25.9743 0.915395 1.34797 0.897799 1.35608
62 6.15 0.984564 49.4462 0.98704 26.1829 0.0720678 0.745556 1.0179 27.2613 0.946698 1.41209 0.851043 1.41372
63 6.25 0.98689 51.8157 0.99854 27.486 0.927072 0.80963 1.00046 28.5677 0.835945 1.47056 0.960198 1.48089
64 6.35 0.982142 54.2498 0.964126 28.7847 0.765318 0.864198 0.993842 29.9074 0.89923 1.5355 0.919849 1.54732
65 6.45 0.993867 56.7912 0.985619 30.1546 0.907592 0.930988 1.0068 31.3076 0.943646 1.60581 0.894513 1.61396
66 6.55 0.998311 59.4237 1.01816 31.6138 0.945031 1.00272 1.00835 32.7538 0.919524 1.67646 0.930362 1.68545
67 6.65 0.997743 62.1357 0.948204 33.0147 0.680441 1.05593 0.9992 34.2309 0.959958 1.75248 1.02208 1.76639
68 6.75 1.01159 64.9686 0.96248 34.4797 0.684891 1.11111 0.997145 35.7497 0.967552 1.83143 1.12428 1.85813
69 6.85 1.01277 67.8895 1.0395 36.1091 0 1.11111 1.00114 37.3201 0.974438 1.91332 0.946915 1.9377
70 6.95 1.00839 70.8832 1.03378 37.7773 0.365286 1.14235 1.01074 38.9521 0.948278 1.99534 0.873622 2.01327
71 7.05 1.02184 74.0048 1.0182 39.4679 0.747328 1.20802 1.00705 40.6254 1.01576 2.08576 1.07084 2.10858
72 7.15 1.0136 77.1898 0.986914 41.1534 0.390571 1.24333 0.990603 42.3183 0.965458 2.17415 0.969301 2.19732
73 7.25 1.01173 80.4584 1.04418 42.987 0.171302 1.25926 0.977748 44.0363 0.998132 2.2681 0.89488 2.28156
74 7.35 0.995965 83.7654 1.04448 44.872 0.258409 1.28395 1.0089 45.8583 1.06706 2.37134 0.952822 2.37375
75 7.45 1.0067 87.1997 1.02046 46.7641 1.48894 1.43012 1.01722 47.7457 1.00929 2.47165 1.01276 2.47441
76 7.55 0.989045 90.6649 0.994867 48.6586 0.354987 1.46593 1.00553 49.6617 1.04259 2.57809 0.991931 2.57567
77 7.65 0.980088 94.1902 0.973317 50.5615 0.617927 1.52988 1.00155 51.6211 0.993814 2.68225 1.02102 2.68268
78 7.75 0.978258 97.8017 0.98197 52.5318 0.706613 1.60494 0.991911 53.6127 1.00932 2.79081 1.08932 2.79985
79 7.85 1.00121 101.594 0.959589 54.5073 1.0941 1.7242 1.00938 55.6921 1.02108 2.90349 1.03957 2.91457
80 7.95 1.00627 105.503 0.974834 56.5656 0.412948 1.77037 0.984552 57.7722 1.03737 3.02091 1.06286 3.03487
81 8.05 0.990344 109.447 0.984494 58.6969 0.775685 1.85926 0.992681 59.9226 1.01812 3.13906 0.917592 3.14136
82 8.15 0.988312 113.482 0.991448 60.8969 0.431906 1.91 0.987318 62.115 1.06386 3.26561 0.864704 3.24422
83 8.25 0.984536 117.601 0.993388 63.1556 0.542504 1.97531 0.982731 64.3509 1.08663 3.39806 0.919861 3.35634
84 8.35 0.981198 121.806 1.01772 65.5261 0.461385 2.03222 0.993957 66.6676 1.02595 3.52616 0.960612 3.47628
85 8.45 0.992053 126.159 0.993138 67.8951 0.626597 2.11136 0.988204 69.0264 1.04344 3.65959 1.03988 3.60926
86 8.55 0.973327 130.533 1.00238 70.343 0.429753 2.16691 0.977077 71.4141 1.00656 3.79136 1.00233 3.74047
87 8.65 0.971362 135 0.951057 72.7203 0.919673 2.28864 0.977148 73.8582 1.0188 3.92787 1.02382 3.87766
88 8.75 0.979949 139.611 0.981214 75.23 0.261735 2.32407 0.978494 76.3626 1.07683 4.07553 1.01618 4.01699
89 8.85 0.985417 144.355 0.965026 77.755 0.684435 2.41889 0.983838 78.9385 1.05964 4.22415 0.997153 4.15686
90 8.95 0.976487 149.163 1.00535 80.4453 0.68583 2.51605 0.984317 81.5743 0.988755 4.36599 0.970095 4.29602
91 9.05 0.980967 154.101 0.968586 83.0954 0.913509 2.6484 0.983965 84.2683 1.01686 4.51514 1.05318 4.4505
92 9.15 0.989525 159.193 1.00484 85.9059 1.52544 2.87432 0.972877 86.9911 1.00693 4.66611 0.940559 4.59151
93 9.25 0.989167 164.395 1.00513 88.7789 1.2387 3.06173 0.982335 89.8009 1.06135 4.82874 1.0716 4.75572
94 9.35 0.991584 169.723 0.984912 91.6554 0.880556 3.1979 0.989466 92.6925 1.02988 4.98998 1.05755 4.92129
95 9.45 0.986134 175.136 1.01357 94.6792 0.526058 3.28099 1.00805 95.7019 0.985772 5.14763 0.960782 5.07494
96 9.55 0.984141 180.652 1.0029 97.7348 0.353503 3.33802 0.995057 98.7356 0.99007 5.30934 1.03102 5.24334
97 9.65 0.975912 186.238 0.995792 100.833 0.865669 3.48062 0.998479 101.844 1.01722 5.47898 0.964874 5.40424
98 9.75 0.977873 191.952 0.959499 103.88 0.722638 3.6021 0.99969 105.021 1.02885 5.65413 1.01474 5.57699
99 9.85 0.987059 197.838 1.00017 107.122 1.00063 3.77383 0.983518 108.211 1.00462 5.82868 1.06231 5.76158
100 9.95 0.984319 203.828 0.983612 110.375 0.368833 3.8384 0.996168 111.508 0.988852 6.00401 1.07006 5.9513
29800 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0213525 0.000516001 0 0 0 0
10 0.95 0 0 0 0 0 0 28.0177 0.845273 0 0 0 0
11 1.05 0 0 0 0 0 0 4.19192 0.999651 0 0 0 0
12 1.15 0 0 0 0 0 0 0.00788655 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.00654815 0.000733549 0 0 0 0 0 1 0 0 0 0
15 1.45 1.70797 0.221194 0 0 0 0 0 1 0 0 0.119357 0.000449735
16 1.55 4.07994 0.822941 0 0 0 0 0.0256668 1.00206 0 0 0.63373 0.0031713
17 1.65 0.56408 0.917217 0 0 0 0 0.325546 1.03165 0 0 1.98467 0.0128373
18 1.75 0.178075 0.950708 0 0 0 0 0.719976 1.10527 0 0 6.6568 0.0493056
19 1.85 0.323001 1.01856 0 0 0 0 1.04153 1.22428 0 0 11.503 0.119719
20 1.95 0.629733 1.16553 0 0 0 0 1.14175 1.36923 0 0 7.62469 0.171574
21 2.05 0.806522 1.37362 0 0 0 0 1.02144 1.51253 0 0 2.77408 0.192414
22 2.15 1.03408 1.66701 0 0 0 0 0.839239 1.64204 0 0 0.825085 0.199236
23 2.25 1.16633 2.02944 0 0 0 0 0.609064 1.74497 0.00612465 5.57353e-05 0.767572 0.206184
24 2.35 1.19938 2.43598 0 0 0 0 0.487805 1.8349 0.101242 0.00105538 0.711045 0.213208
25 2.45 1.22732 2.88816 0.045588 0.00912698 0 0 0.424219 1.9199 1.55744 0.017776 0.560636 0.219226
26 2.55 1.17628 3.35761 0.245919 0.0624802 0 0 0.422898 2.0117 5.84073 0.0857012 0.371505 0.223545
27 2.65 1.06348 3.81597 1.15661 0.333446 0 0 0.471269 2.12217 5.47689 0.15448 0.0660333 0.224375
28 2.75 1.04307 4.30008 2.15075 0.876098 0 0 0.591562 2.27151 2.77081 0.191949 0.053034 0.225093
29 2.85 0.953086 4.77523 2.66059 1.59698 0 0 0.759658 2.47749 1.7311 0.217091 0.0271649 0.225486
30 2.95 0.906141 5.25924 2.46674 2.31312 0 0 0.905156 2.74043 0.870065 0.230631 0.00276715 0.225529
31 3.05 0.889771 5.76722 2.16464 2.98481 1.50285 0.0246914 1.11931 3.08803 0.664564 0.241686 0.119273 0.227513
32 3.15 0.877177 6.30142 1.61864 3.52059 0 0.0246914 1.34207 3.53255 0.548444 0.251419 0.205458 0.231157
33 3.25 0.905356 6.8884 1.34161 3.99329 0 0.0246914 1.40573 4.0282 0.513757 0.261122 0.430045 0.239286
34 3.35 0.961493 7.55065 0.947115 4.34782 0.278867 0.0302469 1.39636 4.55129 0.392283 0.268993 0.691029 0.253151
35 3.45 1.02222 8.29735 0.85782 4.68843 2.08623 0.0740741 1.32169 5.0764 0.344806 0.276332 1.08694 0.276293
36 3.55 1.04536 9.1059 0.84025 5.04167 0 0.0740741 1.27872 5.61431 0.451469 0.286508 1.84853 0.317946
37 3.65 1.07699 9.98648 0.8109 5.40203 0 0.0740741 1.21891 6.15636 0.476127 0.297853 1.41818 0.351733
38 3.75 1.09288 10.9296 0.826595 5.78981 0 0.0740741 1.17852 6.70958 0.53875 0.311402 0.847375 0.373039
39 3.85 1.12927 11.957 0.826545 6.19845 0 0.0740741 1.09579 7.25177 0.710873 0.330243 0.480639 0.385774
40 3.95 1.13866 13.0473 0.911375 6.67281 0 0.0740741 1.10425 7.82684 0.820814 0.353148 0.447742 0.398274
41 4.05 1.12229 14.1771 0.924755 7.17876 0 0.0740741 1.0548 8.40433 0.997811 0.382413 0.82358 0.422427
42 4.15 1.08369 15.3225 0.944808 7.72156 0.811775 0.0987654 1.00676 8.9831 0.856528 0.40879 0.831462 0.448036
43 4.25 1.07136 16.5102 1.03051 8.34248 0 0.0987654 0.974594 9.5707 0.887273 0.437445 0.748672 0.472222
44 4.35 1.03982 17.7177 0.99044 8.96766 0 0.0987654 0.971346 10.1842 0.856926 0.466442 1.05621 0.507956
45 4.45 1.00842 18.9433 0.981776 9.61616 0 0.0987654 0.987728 10.8371 0.900814 0.498346 1.01219 0.543796
46 4.55 1.01553 20.2336 1.09318 10.3711 0 0.0987654 1.00015 11.5282 0.830071 0.529074 1.38706 0.595142
47 4.65 1.03645 21.6089 1.03291 11.1161 0 0.0987654 0.983084 12.2378 0.986255 0.567204 1.24478 0.643277
48 4.75 1.0424 23.0524 1.04245 11.9006 0 0.0987654 0.984041 12.9789 1.12744 0.612688 1.27476 0.694706
49 4.85 1.05855 24.5805 1.0386 12.7156 0.331501 0.112593 1.02247 13.7817 1.07354 0.65785 1.04248 0.738555
50 4.95 1.04727 26.1553 1.0551 13.5779 1.04028 0.157531 1.00317 14.6021 1.12426 0.707111 0.996966 0.782232
