# Time-averaged data for fix 3
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13]
200 100
79 7.85 0.969785 88.0567 0.968986 45.838 0.675231 1.22222 0.988009 46.9952 0.967231 1.66681 0.858769 1.67188
80 7.95 0.943982 91.1441 0.951867 47.4874 0.829456 1.27556 0.984735 48.7027 1.03048 1.73423 1.06199 1.74137
81 8.05 0.956247 94.3508 0.958258 49.19 0.315954 1.2963 0.983185 50.4508 1.00937 1.80196 1.01096 1.80919
82 8.15 0.959552 97.6488 0.974113 50.9638 0.460168 1.32741 0.966522 52.2122 1.04417 1.87376 0.988404 1.87716
83 8.25 0.945847 100.98 0.953076 52.7423 0.211814 1.34204 0.966377 54.0168 1.03076 1.9464 1.15822 1.95879
84 8.35 0.947617 104.399 0.988216 54.6315 0.891499 1.40519 0.953582 55.8409 1.00163 2.01871 1.00568 2.03137
85 8.45 0.957236 107.936 0.949788 56.4909 0.0309221 1.40741 0.931692 57.666 0.976037 2.09085 1.09007 2.11195
86 8.55 0.967508 111.596 0.956734 58.4083 0.498604 1.44444 0.927224 59.5257 1.0788 2.17251 0.977726 2.18595
87 8.65 0.958421 115.307 0.954333 60.3661 0.853605 1.50944 0.929202 61.4332 1.0254 2.25195 0.991012 2.26272
88 8.75 0.964566 119.128 0.938215 62.3355 0.738618 1.56685 0.950489 63.4298 1.0875 2.33815 1.09076 2.34919
89 8.85 0.937958 122.93 0.951709 64.3791 0.789387 1.62963 0.939719 65.4491 1.0974 2.42712 1.13302 2.44106
90 8.95 0.935068 126.806 0.943103 66.4504 0.304004 1.65444 0.955921 67.5499 1.09016 2.51753 0.992586 2.52337
91 9.05 0.939987 130.789 0.96809 68.6242 0.88351 1.72796 0.955927 69.698 1.09372 2.61028 1.05766 2.61304
92 9.15 0.94757 134.895 0.939248 70.7801 0.150911 1.74074 0.941545 71.8608 0.975801 2.69487 0.950718 2.69546
93 9.25 0.952854 139.114 0.978916 73.0766 0 1.74074 0.961881 74.1188 1.03675 2.78671 0.972391 2.7816
94 9.35 0.95178 143.419 0.948383 75.3497 0.408503 1.77704 0.952559 76.4036 0.996602 2.87691 0.936006 2.86631
95 9.45 0.940154 147.764 0.961773 77.7046 0.00825221 1.77778 0.960648 78.7572 1.0415 2.9732 0.940715 2.95329
96 9.55 0.948217 152.239 0.958415 80.101 0.456099 1.82019 0.947369 81.1278 1.04749 3.07213 1.06043 3.05343
97 9.65 0.942376 156.78 0.978427 82.5991 0.336129 1.85185 0.961608 83.5847 1.01074 3.16954 0.945129 3.14455
98 9.75 0.942754 161.418 0.963394 85.11 0 1.85185 0.967046 86.1068 1.02143 3.27009 1.06275 3.24914
99 9.85 0.924626 166.06 0.940298 87.6112 0.0111687 1.85296 0.951286 88.6391 1.01197 3.37173 1.01848 3.35146
100 9.95 0.936608 170.858 0.960969 90.2197 0.673249 1.92074 0.955077 91.2333 0.946383 3.46874 1.08075 3.46223
17800 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.092324 0.00183704 0 0 0 0
10 0.95 0 0 0 0 0 0 35.0799 0.873626 0 0 0 0
11 1.05 0 0 0 0 0 0 4.15199 0.999646 0 0 0 0
12 1.15 0 0 0 0 0 0 0.00971748 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0186726 0.00176667 0 0 0 0 0 1 0 0 0 0
15 1.45 2.414 0.265241 0 0 0 0 0 1 0 0 0.0589986 0.00012928
16 1.55 4.82627 0.867078 0 0 0 0 0.0154836 1.00102 0 0 1.0739 0.00280922
17 1.65 0.542542 0.943744 0 0 0 0 0.337991 1.02635 0 0 3.34717 0.0122746
18 1.75 0.159757 0.969137 0 0 0 0 0.919504 1.10384 0 0 8.67415 0.0398637
19 1.85 0.334867 1.02863 0 0 0 0 1.24542 1.22113 0 0 15.4693 0.0948393
20 1.95 0.636488 1.15424 0 0 0 0 1.33008 1.36031 0 0 8.76608 0.129444
21 2.05 0.981578 1.36833 0 0 0 0 1.23766 1.50343 0 0 1.67374 0.136747
22 2.15 1.26646 1.67216 0 0 0 0 0.994279 1.62989 0 0 0.904226 0.14109
23 2.25 1.37931 2.03453 0 0 0 0 0.645344 1.71978 0.00315886 1.66667e-05 0.276224 0.14254
24 2.35 1.46768 2.45514 0 0 0 0 0.486532 1.79371 0.122671 0.00072037 0.00304725 0.142558
25 2.45 1.34852 2.87521 0.0104502 0.00172607 0 0 0.438749 1.86617 3.00847 0.0194722 0 0.142558
26 2.55 1.24653 3.29585 0.202162 0.0378756 0 0 0.42677 1.94252 7.46085 0.0698426 0 0.142558
27 2.65 1.21091 3.73713 1.25558 0.280321 0 0 0.520318 2.04306 5.42203 0.109376 0 0.142558
28 2.75 1.15263 4.18948 2.48707 0.797463 0 0 0.606742 2.16931 2.10658 0.125915 0 0.142558
29 2.85 1.11708 4.66034 2.95109 1.45651 0 0 0.803025 2.34877 1.04713 0.134744 0.00869915 0.142631
30 2.95 1.03446 5.1275 2.95538 2.16366 0 0 1.04034 2.59788 0.679269 0.140883 0.0692232 0.143256
31 3.05 1.01275 5.61639 2.4376 2.78709 0 0 1.29763 2.93001 0.551398 0.146209 0.102058 0.144242
32 3.15 0.982804 6.12243 1.76036 3.26734 0 0 1.55731 3.35515 0.29527 0.14925 0.566758 0.15008
33 3.25 0.995584 6.66813 1.36992 3.66514 0 0 1.62917 3.82858 0.323885 0.1528 0.476508 0.155307
34 3.35 1.03806 7.27264 1.04391 3.98723 0 0 1.59071 4.31974 0.399107 0.15745 0.454688 0.160604
35 3.45 1.12344 7.96649 0.879599 4.27508 0 0 1.52495 4.81912 0.545236 0.164191 1.32459 0.176974
36 3.55 1.14065 8.71246 0.890484 4.58361 0 0 1.43971 5.31832 0.458205 0.170183 1.78191 0.200287
37 3.65 1.21012 9.54908 0.996508 4.94862 0 0 1.27102 5.78419 0.36088 0.175174 1.40407 0.21971
38 3.75 1.24065 10.4544 0.921248 5.30479 0 0 1.25549 6.26992 0.606383 0.18403 0.74116 0.230528
39 3.85 1.23736 11.4061 0.887244 5.66635 0 0 1.18597 6.75356 0.679646 0.194489 0.939008 0.244979
40 3.95 1.21468 12.3895 0.989893 6.09099 0 0 1.14856 7.24661 0.760955 0.206813 0.61619 0.254962
41 4.05 1.21479 13.4235 1.01168 6.5472 0 0 1.09208 7.73943 1.10666 0.225661 0.643646 0.265922
42 4.15 1.20651 14.5018 0.967124 7.00514 0 0 1.06103 8.24218 1.10861 0.245485 0.972695 0.283312
43 4.25 1.17048 15.5988 1.07982 7.54138 0 0 1.06845 8.77312 0.908327 0.262517 0.873279 0.299689
44 4.35 1.15483 16.7327 1.04126 8.08305 0 0 1.07117 9.33076 0.860891 0.279428 0.951607 0.318386
45 4.45 1.10676 17.87 1.05049 8.65498 0 0 1.05778 9.90704 0.955505 0.299074 0.925879 0.337421
46 4.55 1.08224 19.0326 1.12782 9.29692 0 0 1.04671 10.5032 1.08551 0.322407 1.51229 0.369927
47 4.65 1.07013 20.2333 1.1247 9.96549 0 0 1.08502 11.1487 1.20263 0.3494 1.09482 0.394504
48 4.75 1.11135 21.5344 1.10276 10.6495 0 0 1.05742 11.8051 0.880798 0.370031 0.954337 0.416852
49 4.85 1.11722 22.898 1.10586 11.3647 0 0 1.03166 12.4727 0.913446 0.392341 0.908483 0.439043
50 4.95 1.11907 24.3209 1.08624 12.0964 0 0 1.05092 13.1811 1.11963 0.420822 0.892904 0.461754
51 5.05 1.06688 25.7327 1.1241 12.8846 0 0 1.04938 13.9174 1.14479 0.451131 0.809689 0.48319
52 5.15 1.07186 27.2078 0.987784 13.6048 1.56229 0.0422222 1.04072 14.6768 1.02087 0.479243 1.08045 0.512945
53 5.25 1.05872 28.722 1.01943 14.3774 2.82901 0.121667 1.04167 15.4667 1.03028 0.508722 0.900971 0.538721
54 5.35 1.04768 30.2781 1.02192 15.1815 0.907792 0.148148 1.0501 16.2936 0.888668 0.535131 0.943956 0.566775
55 5.45 1.00763 31.8311 1.04728 16.0367 1.25415 0.186111 1.03023 17.1355 0.985492 0.565517 0.994077 0.597428
56 5.55 1.00905 33.4439 1.03457 16.9128 1.16246 0.222593 1.04346 18.0197 1.0214 0.598176 1.1701 0.634846
57 5.65 1.01557 35.1261 0.994557 17.7857 1.12734 0.259259 1.03605 18.9296 0.959546 0.62998 0.682065 0.657449
58 5.75 0.970225 36.7906 1.07176 18.7598 0.356247 0.271296 1.03104 19.8675 1.08607 0.667263 0.842315 0.686359
59 5.85 1.02474 38.6103 1.01206 19.7121 1.78008 0.333333 1.01608 20.8241 1.01023 0.703156 1.27751 0.731754
60 5.95 1.03179 40.5058 1.02388 20.7086 0 0.333333 1.00296 21.801 0.946698 0.737946 1.03716 0.769871
61 6.05 1.03176 42.4653 0.995138 21.71 0.0444649 0.335 0.991048 22.799 0.913259 0.772648 1.07351 0.810667
62 6.15 0.985896 44.4003 0.915094 22.6615 1.91734 0.408889 1.02476 23.8653 1.02117 0.812744 0.999016 0.849888
63 6.25 1.00683 46.4411 0.945838 23.6773 0.925817 0.445741 1.00095 24.941 1.04381 0.855081 1.01069 0.890877
64 6.35 1.01496 48.5647 0.924895 24.7026 1.02716 0.487963 0.995656 26.0455 0.977501 0.896 0.916528 0.929245
65 6.45 1.0182 50.7627 1.01458 25.863 1.85743 0.566667 0.992758 27.1817 1.00666 0.939478 0.958572 0.970646
66 6.55 1.01115 53.0137 1.0518 27.1036 0.592944 0.592593 0.997526 28.3591 0.932674 0.981019 0.831778 1.00769
67 6.65 1.01268 55.3374 1.00464 28.325 2.89312 0.722963 0.997778 29.5731 1.05979 1.02967 0.872875 1.04776
68 6.75 0.976681 57.6464 1.02032 29.6031 0.383085 0.740741 0.998046 30.8241 0.944074 1.07433 0.91304 1.09096
69 6.85 0.979066 60.0303 1.01257 30.9093 0 0.740741 1.01322 32.1321 0.877907 1.11709 1.00406 1.13987
70 6.95 0.996219 62.5272 1.01153 32.2526 1.06038 0.792963 0.979286 33.4334 0.823658 1.1584 1.10153 1.1951
71 7.05 1.00096 65.1087 1.07795 33.7255 0.43215 0.814815 0.991739 34.7895 0.938213 1.20681 1.06507 1.25006
72 7.15 1.00229 67.7674 1.01942 35.1583 0.877425 0.860556 1.00024 36.1963 0.9306 1.2562 1.05852 1.30624
73 7.25 0.984112 70.4515 0.976032 36.5687 1.38313 0.93463 0.989591 37.6273 0.985689 1.30999 0.961095 1.35869
74 7.35 0.985283 73.2134 1.02333 38.0885 0.612397 0.968333 0.993406 39.1037 0.907159 1.36086 1.11368 1.42115
75 7.45 0.997112 76.085 1.00939 39.6287 1.87023 1.07407 0.980807 40.6014 0.949955 1.41561 0.841105 1.46961
76 7.55 0.995179 79.0286 0.986732 41.175 0.637673 1.11111 0.999589 42.169 1.09777 1.48057 0.759154 1.51454
77 7.65 0.978616 82.0003 0.968177 42.7327 0 1.11111 0.994702 43.7705 1.04931 1.54431 0.91118 1.5699
78 7.75 0.975619 85.0409 0.920455 44.2527 1.21037 1.18519 0.993744 45.4125 1.00229 1.60681 0.90026 1.62603
79 7.85 0.952833 88.0876 0.985083 45.9215 0.604518 1.22315 0.984724 47.0819 1.03782 1.67321 0.809602 1.67783
80 7.95 0.964166 91.2496 0.938935 47.553 1.13595 1.2963 0.970639 48.7697 1.0081 1.73936 1.10223 1.75015
81 8.05 0.96364 94.4899 0.983559 49.3052 0 1.2963 0.972882 50.5041 1.07878 1.81194 0.981669 1.81619
82 8.15 0.959162 97.7957 0.969047 51.0748 0.552675 1.3337 0.976699 52.2889 0.979084 1.87944 1.03806 1.88778
83 8.25 0.941884 101.122 0.932982 52.8206 0.576545 1.3737 0.96364 54.0932 1.04917 1.95358 1.15274 1.96923
84 8.35 0.954004 104.574 0.981639 54.7022 0.474682 1.40741 0.946025 55.9079 0.971414 2.0239 0.945369 2.03765
85 8.45 0.957947 108.123 0.983713 56.6332 0 1.40741 0.944241 57.7627 0.997658 2.09785 1.01008 2.11253
86 8.55 0.959166 111.761 0.935439 58.5132 0.65833 1.45648 0.938786 59.6508 1.00004 2.17374 1.04709 2.192
87 8.65 0.968742 115.522 0.976089 60.521 0.828753 1.51963 0.926428 61.5578 1.08454 2.25799 0.995687 2.26934
88 8.75 0.953106 119.309 0.937803 62.495 0.462918 1.55574 0.949002 63.5567 1.13582 2.34827 1.07831 2.35505
89 8.85 0.959078 123.206 0.960831 64.5639 0.60574 1.60407 0.951028 65.606 1.01322 2.43066 1.12428 2.44646
90 8.95 0.938296 127.106 0.949052 66.6539 0.766812 1.66667 0.964603 67.7317 1.1058 2.52261 0.940713 2.52469
91 9.05 0.946389 131.128 0.943604 68.7786 0.44381 1.7037 0.953963 69.8812 1.0615 2.61287 1.04454 2.6135
92 9.15 0.951913 135.264 0.928801 70.9163 0.382113 1.7363 0.951398 72.0726 1.08555 2.70723 0.978261 2.69853
93 9.25 0.945701 139.462 0.986619 73.2372 0.184322 1.75241 0.95278 74.3153 0.993575 2.79549 1.03261 2.79026
94 9.35 0.948609 143.765 0.960474 75.5456 0.285234 1.77778 0.950508 76.6014 1.03229 2.88917 0.872192 2.86942
95 9.45 0.95242 148.179 0.974892 77.9391 0 1.77778 0.953475 78.9439 0.973828 2.97945 0.966321 2.95901
96 9.55 0.948367 152.667 0.968862 80.3684 0.404509 1.81537 0.960072 81.3528 1.07502 3.08123 1.06212 3.05957
97 9.65 0.949387 157.254 0.956844 82.818 0.384505 1.85185 0.961086 83.815 1.01452 3.17931 1.02362 3.15853
98 9.75 0.936229 161.872 0.965959 85.3424 0 1.85185 0.956143 86.3156 0.976518 3.27569 0.984457 3.25569
99 9.85 0.93814 166.595 0.929461 87.8216 0.123242 1.86407 0.952087 88.8569 1.04862 3.38131 1.03679 3.36012
100 9.95 0.928114 171.363 0.966735 90.4529 0.899703 1.95481 0.966078 91.4882 1.01307 3.48544 1.07546 3.47065
18000 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0764828 0.00152963 0 0 0 0
10 0.95 0 0 0 0 0 0 34.7659 0.870102 0 0 0 0
11 1.05 0 0 0 0 0 0 4.2451 0.99963 0 0 0 0
12 1.15 0 0 0 0 0 0 0.0101165 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.018682 0.00177778 0 0 0 0 0 1 0 0 0 0
15 1.45 2.31599 0.255881 0 0 0 0 0 1 0 0 0.200363 0.000440252
16 1.55 4.85182 0.864137 0 0 0 0 0.0192714 1.00128 0 0 0.642314 0.00205101
17 1.65 0.566122 0.944548 0 0 0 0 0.306297 1.02435 0 0 4.93832 0.0160867
18 1.75 0.177579 0.97293 0 0 0 0 0.95704 1.10544 0 0 10.1539 0.0485465
19 1.85 0.371834 1.03933 0 0 0 0 1.29319 1.22788 0 0 14.1174 0.0989902
20 1.95 0.619417 1.16223 0 0 0 0 1.35195 1.37009 0 0 7.01858 0.126848
21 2.05 0.985003 1.3782 0 0 0 0 1.20024 1.50961 0 0 1.66171 0.134137
22 2.15 1.2973 1.69106 0 0 0 0 0.920572 1.62733 0 0 1.70763 0.142376
23 2.25 1.37865 2.05519 0 0 0 0 0.655249 1.71908 0 0 0.0344501 0.142558
24 2.35 1.38686 2.45477 0 0 0 0 0.524079 1.79914 0.360065 0.00207593 0 0.142558
25 2.45 1.37383 2.885 0.0215944 0.00358491 0 0 0.405904 1.86653 2.63958 0.0186148 0 0.142558
26 2.55 1.23924 3.3054 0.244993 0.047624 0 0 0.408219 1.93995 7.69071 0.0708148 0 0.142558
27 2.65 1.18195 3.73841 1.14595 0.270084 0 0 0.491967 2.03552 5.10537 0.108235 0 0.142558
28 2.75 1.15103 4.19253 2.61442 0.816597 0 0 0.625827 2.16643 2.12872 0.125037 0 0.142558
29 2.85 1.10716 4.66167 2.95093 1.47909 0 0 0.818691 2.35036 1.26736 0.135781 0 0.142558
30 2.95 1.03626 5.13214 2.92071 2.18165 0 0 1.06205 2.606 0.783407 0.142896 0.00346189 0.142589
31 3.05 1.02101 5.62763 2.39965 2.79862 0 0 1.33958 2.95069 0.463033 0.147393 0.0682878 0.143253
32 3.15 0.954893 6.12191 1.81802 3.29722 0 0 1.51272 3.36585 0.172522 0.14918 0.503258 0.148466
33 3.25 1.0136 6.68043 1.26521 3.6666 0 0 1.58932 3.83016 0.285918 0.152331 0.543048 0.154451
34 3.35 1.03302 7.2852 1.03614 3.98797 0 0 1.58039 4.32072 0.371671 0.156685 0.521717 0.160563
35 3.45 1.0939 7.96441 0.920006 4.29064 0 0 1.52668 4.82332 0.419127 0.161893 1.40979 0.178078
36 3.55 1.15503 8.72377 0.860627 4.59042 0 0 1.44276 5.32623 0.404865 0.167219 1.52379 0.19812
37 3.65 1.21435 9.56776 0.980768 4.95156 0 0 1.2807 5.79814 0.467092 0.173711 1.62714 0.220744
38 3.75 1.24047 10.4777 0.886731 5.29622 0 0 1.23451 6.27828 0.701798 0.184013 0.727442 0.231422
39 3.85 1.2203 11.4213 0.944751 5.68325 0 0 1.20998 6.77433 0.573353 0.192883 0.799774 0.243795
40 3.95 1.21644 12.4114 0.966769 6.10017 0 0 1.16828 7.2785 0.960976 0.208531 0.721058 0.255538
41 4.05 1.22654 13.4609 0.978206 6.54362 0 0 1.08947 7.77274 1.20675 0.229191 0.741823 0.268235
42 4.15 1.20139 14.5403 1.02052 7.02942 0 0 1.04043 8.26834 0.997429 0.24712 0.759661 0.28189
43 4.25 1.16122 15.6344 1.05098 7.5541 0 0 1.0188 8.77731 0.824047 0.262654 0.800567 0.296985
44 4.35 1.13555 16.7553 1.03883 8.09741 0 0 1.04772 9.32567 0.94393 0.281296 1.15846 0.319864
45 4.45 1.10202 17.8937 1.06316 8.67928 0 0 1.06247 9.90757 0.936209 0.300646 1.12562 0.343127
46 4.55 1.0925 19.0736 1.11364 9.31648 0 0 1.0379 10.5019 0.984231 0.321913 1.38079 0.372963
47 4.65 1.08467 20.297 1.03883 9.93732 0 0 1.07861 11.1469 1.08899 0.346493 1.16563 0.399266
48 4.75 1.093 21.5834 1.14046 10.6485 0 0 1.07501 11.8177 0.968432 0.369294 0.776336 0.417547
49 4.85 1.09571 22.928 1.16798 11.4078 0 0 1.02991 12.4878 1.08152 0.395844 0.93668 0.440545
50 4.95 1.10791 24.3441 1.10663 12.1572 0 0 1.07051 13.2133 1.1147 0.424352 0.964436 0.465206
51 5.05 1.07527 25.7746 1.04342 12.8927 0 0 1.03244 13.9415 1.05095 0.452324 0.887299 0.488823
52 5.15 1.05062 27.2281 1.04492 13.6587 1.32213 0.0359259 1.03785 14.7028 1.11644 0.483228 0.984369 0.516073
53 5.25 1.06609 28.761 1.02233 14.4374 1.22501 0.0705556 1.05797 15.5093 1.0377 0.51308 0.85625 0.540702
54 5.35 1.06615 30.3528 0.976549 15.21 1.88309 0.125741 1.06284 16.3507 0.889856 0.539661 1.03772 0.571705
55 5.45 1.01413 31.9241 1.0329 16.058 2.73861 0.209074 1.02678 17.1942 0.895771 0.56743 0.95453 0.601293
56 5.55 0.994932 33.5228 1.04391 16.9466 1.52689 0.257222 1.00835 18.0532 1.02015 0.600224 1.06367 0.635489
57 5.65 1.01801 35.218 1.05597 17.8783 0.0623796 0.259259 1.04338 18.9744 0.882807 0.629639 0.78714 0.661712
58 5.75 0.990029 36.9254 1.03119 18.8206 1.09359 0.296296 1.03325 19.9192 1.12816 0.66857 0.803213 0.68943
59 5.85 1.00832 38.7255 1.05598 19.8194 1.05652 0.333333 1.01797 20.8828 1.00675 0.704528 1.35715 0.737907
60 5.95 1.02242 40.6137 1.00768 20.8053 0 0.333333 1.02418 21.8856 0.957782 0.739917 1.05606 0.776925
61 6.05 1.02488 42.5705 0.956168 21.7726 1.60478 0.393519 0.987701 22.8855 0.850506 0.772406 1.12957 0.820073
62 6.15 1.03529 44.6132 0.899026 22.7124 0.358905 0.407407 1.01892 23.9513 0.997463 0.811781 0.840523 0.853256
63 6.25 1.03211 46.7162 0.944481 23.7321 1.52195 0.468333 0.993624 25.0248 1.13957 0.858239 0.924586 0.89095
64 6.35 1.01629 48.8539 0.951999 24.793 1.68629 0.537963 0.998034 26.1378 0.976718 0.899346 1.00227 0.933131
65 6.45 1.01271 51.0517 1.00692 25.9508 0.412972 0.555556 0.982018 27.2678 1.00005 0.942765 0.876902 0.971202
66 6.55 0.9891 53.2653 1.02666 27.1682 1.40697 0.617407 0.985984 28.4377 0.979663 0.986631 0.903721 1.01167
67 6.65 0.973157 55.5102 1.04352 28.4436 1.73325 0.695926 1.0064 29.6686 0.973871 1.03158 0.858768 1.0513
68 6.75 0.982132 57.8444 1.01933 29.7272 0.618991 0.724815 1.00143 30.9305 0.930749 1.07584 1.0292 1.10024
69 6.85 0.997805 60.2868 0.989798 31.0108 0.99794 0.772778 1.00011 32.2284 0.877049 1.11879 1.04366 1.15136
70 6.95 0.985114 62.7689 1.02266 32.3761 0.850039 0.814815 0.990481 33.5516 0.878015 1.16305 1.04184 1.20388
71 7.05 0.990007 65.3357 1.05562 33.8261 0 0.814815 1.00162 34.9285 0.921985 1.21088 0.883351 1.2497
72 7.15 0.997686 67.9964 1.05774 35.3206 1.70843 0.904259 0.991907 36.331 0.867961 1.25719 1.06939 1.30676
73 7.25 0.983222 70.6922 0.971953 36.7326 1.03466 0.96 0.992584 37.7739 1.02756 1.31356 1.03229 1.36339
74 7.35 0.987252 73.4743 1.00608 38.2347 0.749672 1.00148 0.982457 39.2418 0.982406 1.36894 1.09267 1.42499
75 7.45 0.991724 76.3456 0.983285 39.7431 1.277 1.07407 1.01421 40.7987 1.00952 1.42742 0.812077 1.47203
76 7.55 0.981004 79.2626 0.966364 41.2655 0.634307 1.11111 1.0036 42.3809 1.02185 1.48822 0.814916 1.52051
77 7.65 0.994713 82.2992 0.997334 42.8787 0 1.11111 0.983824 43.9733 1.05935 1.55292 0.915417 1.57643
78 7.75 0.983158 85.3796 0.970497 44.4897 1.06824 1.17685 0.973947 45.5911 1.0356 1.61784 0.977381 1.63769
79 7.85 0.958944 88.4621 0.946853 46.1023 1.297 1.2587 0.976645 47.2557 1.12023 1.68988 0.891818 1.69505
80 7.95 0.954055 91.6075 0.964514 47.787 0.580684 1.2963 0.975659 48.9611 1.01691 1.75696 0.983951 1.75995
81 8.05 0.956431 94.8406 0.976558 49.5361 0 1.2963 0.97799 50.7139 0.936607 1.82031 1.0028 1.82777
82 8.15 0.951907 98.1388 0.981139 51.3372 1.06689 1.36889 0.962275 52.4817 0.961227 1.88694 1.10364 1.90428
83 8.25 0.985304 101.637 0.948949 53.1223 0.196115 1.38259 0.938167 54.2477 1.06671 1.96271 1.11253 1.98331
84 8.35 0.961201 105.133 0.934503 54.9231 0.347919 1.40741 0.972291 56.1226 0.996916 2.03526 0.844549 2.04477
85 8.45 0.962353 108.717 0.958372 56.8144 0 1.40741 0.953047 58.0047 1.0287 2.11192 1.07102 2.12458
86 8.55 0.954453 112.357 0.967824 58.7697 1.38243 1.51093 0.940291 59.9058 0.930213 2.18289 1.06594 2.2059
87 8.65 0.947403 116.055 0.976627 60.7893 0.0990652 1.51852 0.954089 61.8801 1.10057 2.26883 0.958264 2.28074
88 8.75 0.957127 119.877 0.977489 62.8577 0.622893 1.56741 0.954296 63.9008 1.11708 2.35809 1.12789 2.37086
89 8.85 0.955843 123.783 0.95543 64.9258 0.533512 1.61019 0.951996 65.963 1.07295 2.4458 0.997645 2.45241
90 8.95 0.949686 127.751 0.93693 67.0001 0.577671 1.65759 0.952969 68.0743 1.06141 2.53453 0.937052 2.53075
91 9.05 0.952801 131.821 0.92849 69.1018 0.549888 1.7037 0.958603 70.2457 1.1068 2.62914 1.07044 2.62225
92 9.15 0.952175 135.98 0.922676 71.2368 0.00215553 1.70389 0.959689 72.4678 1.07069 2.7227 0.979219 2.70781
93 9.25 0.94503 140.198 0.985867 73.5682 0.843057 1.77778 0.948055 74.7113 1.0091 2.81281 0.983805 2.79567
94 9.35 0.947447 144.518 0.985087 75.9483 0 1.77778 0.952161 77.0135 1.02419 2.90625 0.975331 2.88465
95 9.45 0.949727 148.943 0.985895 78.3816 0 1.77778 0.946941 79.3523 0.93589 2.99348 0.998855 2.97775
96 9.55 0.9348 153.39 0.967104 80.8193 0.425941 1.81759 0.958415 81.7698 0.951711 3.08406 1.05509 3.07818
97 9.65 0.950372 158.007 0.941467 83.2424 0.359394 1.85185 0.954804 84.2289 0.995538 3.18083 1.04355 3.17959
98 9.75 0.948711 162.711 0.943342 85.7208 0 1.85185 0.950861 86.7289 1.09287 3.28925 0.997103 3.27852
99 9.85 0.939843 167.468 0.956038 88.2844 0.372669 1.88889 0.957417 89.298 1.05088 3.39566 1.03148 3.38296
100 9.95 0.93883 172.316 0.957665 90.9048 0.483673 1.93796 0.95782 91.9206 1.07789 3.50703 0.879574 3.47385
18200 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0768161 0.00153704 0 0 0 0
10 0.95 0 0 0 0 0 0 34.7409 0.869709 0 0 0 0
11 1.05 0 0 0 0 0 0 4.25298 0.99952 0 0 0 0
12 1.15 0 0 0 0 0 0 0.0131114 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0198534 0.00188889 0 0 0 0 0 1 0 0 0 0
15 1.45 2.30675 0.255059 0 0 0 0 0 1 0 0 0.162108 0.000356394
16 1.55 4.86793 0.865474 0 0 0 0 0.0130326 1.00087 0 0 0.788624 0.00233403
17 1.65 0.55767 0.944719 0 0 0 0 0.366207 1.02846 0 0 5.40642 0.0177079
18 1.75 0.140523 0.967181 0 0 0 0 0.884552 1.10342 0 0 10.4557 0.0511391
19 1.85 0.373956 1.03398 0 0 0 0 1.29937 1.22647 0 0 12.9025 0.0972537
20 1.95 0.653445 1.16366 0 0 0 0 1.31888 1.36524 0 0 6.39241 0.122631
21 2.05 0.963267 1.37492 0 0 0 0 1.21019 1.50597 0 0 2.57896 0.133948
22 2.15 1.24078 1.67423 0 0 0 0 0.919848 1.62361 0 0 1.49869 0.141181
23 2.25 1.40629 2.04577 0 0 0 0 0.628717 1.71167 0.052491 0.000277778 0.26044 0.142558
